"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @SaumyaP11475039: Imagine if Elon Musk buys all the major social platform he could easily manipulate the narrative on any thing that wil…",FALSE,0,NA,2022-04-28 17:18:29,FALSE,NA,"1519727766790602752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SaumyaP11475039",1,TRUE,FALSE,NA,NA
"Imagine if Elon Musk buys all the major social platform he could easily manipulate the narrative on any thing that… https://t.co/DTGlmhd4XS",FALSE,1,NA,2022-04-28 17:18:13,TRUE,NA,"1519727699006476289",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","SaumyaP11475039",1,FALSE,FALSE,NA,NA
"@elonmusk bhai kon ho tum?? <U+0001F607>

Muze sirf 1cr dedo ek start up ke liye and after few years you only purchase it <U+0001F913>

#TwitterCEO #ElonMusk",FALSE,0,"elonmusk",2022-04-28 17:16:17,FALSE,NA,"1519727212294852609","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CricketBiryani",0,FALSE,FALSE,NA,NA
"RT @hodlmonkey: Making @bgarlinghouse mimosa a bit bigger each day until the lawsuits over #Day04

#XRPCommunity #XRPArmy #ETHGate #XRPHold…",FALSE,0,NA,2022-04-28 17:10:04,FALSE,NA,"1519725650071937025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lwarhzieh",7,TRUE,FALSE,NA,NA
"RT @Debrapearlz: $Marvin is still under heavy discount and guess what?

Once again scared money gonna miss this opportunity and won't make…",FALSE,0,NA,2022-04-28 17:09:42,FALSE,NA,"1519725555377184768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_justin425",19,TRUE,FALSE,NA,NA
"RT @ShinobiOfCrypto: $Marvin is still under heavy discount and guess what?

Once again scared money gonna miss this opportunity and won't m…",FALSE,0,NA,2022-04-28 17:08:45,FALSE,NA,"1519725315781709824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Selin_patrick2",244,TRUE,FALSE,NA,NA
"#twitter <U+0915><U+0940> <U+091A><U+093F><U+0921><U+093C><U+093F><U+092F><U+093E> <U+092C><U+0921><U+093C><U+0940> <U+092E><U+0939><U+0902><U+0917><U+0940> <U+092C><U+093F><U+0915><U+0940> <U+0930><U+0947> <U+092C><U+093E><U+092C><U+093E>....<U+0001F602><U+0001F602><U+0001F602> <U+090F><U+0915> <U+091A><U+093F><U+0921><U+093C><U+093F><U+092F><U+093E> <U+0915><U+0940> <U+0915><U+0940><U+092E><U+0924> <U+0924><U+0941><U+092E> <U+0915><U+094D><U+092F><U+093E> <U+091C><U+093E><U+0928><U+094B> <U+092A><U+0930><U+093E><U+0917> <U+092C><U+093E><U+092C><U+0942> ....#ElonMusk… https://t.co/Oj2uNqju9Y",FALSE,0,NA,2022-04-28 17:08:35,TRUE,NA,"1519725277450240000",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","surya10867470",0,FALSE,FALSE,NA,NA
"RT @BossOfficial__: Elon musk added this.

Press  <U+2764><U+FE0F>

#ElonMusk #Tesla #TwitterCEO https://t.co/Ymv91J7c4D",FALSE,0,NA,2022-04-28 17:05:34,FALSE,NA,"1519724514497552384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BossOfficial__",3,TRUE,FALSE,NA,NA
"RT @YoungCrypto69: Such a ready for the future with #ElonMusk and #dogecoin <U+0001F30C>

#DogeFather $Doge #dogearmy #TwitterCEO https://t.co/ht0296L…",FALSE,0,NA,2022-04-28 17:05:16,FALSE,NA,"1519724439411339265",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tris32175192",33,TRUE,FALSE,NA,NA
"RT @Debrapearlz: $Marvin is still under heavy discount and guess what?

Once again scared money gonna miss this opportunity and won't make…",FALSE,0,NA,2022-04-28 17:04:29,FALSE,NA,"1519724245240086528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SaraLuax1",19,TRUE,FALSE,NA,NA
"RT @IndianDankMeme: Meme6

Elonlal Champaklal Gada Having Conversation With His Friend.
#TwitterTakeover #TwitterCEO #TMKOC #Memes #IndianD…",FALSE,0,NA,2022-04-28 17:02:31,FALSE,NA,"1519723750442553344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EMuskabun",2,TRUE,FALSE,NA,NA
"RT @indiatvnews: #ElonMusk: <U+092A><U+0930><U+093E><U+0917> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+0935><U+093F><U+091C><U+092F><U+093E> <U+092A><U+0930> <U+0909><U+0920><U+093E><U+092F><U+093E> <U+0938><U+0935><U+093E><U+0932>, <U+0915><U+094D><U+092F><U+093E> <U+092D><U+093E><U+0930><U+0924><U+0940><U+092F><U+094B><U+0902> <U+092A><U+0930> <U+091C><U+093E><U+0928><U+092C><U+0942><U+091D><U+0915><U+0930> <U+0928><U+093F><U+0936><U+093E><U+0928><U+093E> <U+0938><U+093E><U+0927> <U+0930><U+0939><U+0947> <U+090F><U+0932><U+0928> <U+092E><U+0938><U+094D><U+0915>?

Read more: https://t.co/88…",FALSE,0,NA,2022-04-28 17:01:43,FALSE,NA,"1519723546561302528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShyamSh98621414",4,TRUE,FALSE,NA,NA
"RT @DaringDjango: One fine morning, bored #ElonMusk decided to go for a shopping and bought Twitter. Say hello to the new CEO of Twitter.…",FALSE,0,NA,2022-04-28 16:58:46,FALSE,NA,"1519722805612318720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ranask35",479,TRUE,FALSE,NA,NA
"<U+090F><U+0932><U+094B><U+0928> <U+092E><U+0938><U+094D><U+0915> <U+0928><U+0947> <U+091F><U+094D><U+0935><U+093F><U+091F><U+0930> <U+0915><U+094B> 44 <U+092C><U+093F><U+0932><U+093F><U+092F><U+0928> <U+0905><U+092E><U+0930><U+0940><U+0915><U+0940> <U+0921><U+093E><U+0932><U+0930> <U+092E><U+0947><U+0902> <U+0916><U+0930><U+0940><U+0926><U+093E> <U+0939><U+0948><U+0964>
<U+0907><U+0938> <U+0935><U+0940><U+0921><U+093F><U+092F><U+094B> <U+092E><U+0947><U+0902> <U+091C><U+093E><U+0928><U+0947><U+0902><U+0917><U+0947>-

https://t.co/T3m2yRgaxi
#alonmusk
#TwitterCEO
#EditButton",FALSE,1,NA,2022-04-28 16:53:15,FALSE,NA,"1519721415695650819",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SatnamGillsahab",0,FALSE,FALSE,NA,NA
"How do you say BEAUTIFUL in your language <U+0001F351><U+0001F351><U+0001F31D><U+0001F31D>

#beachbody #peachyberry #explore #TwitterCEO @Grachidex… https://t.co/qVZeOHHqD5",FALSE,40,NA,2022-04-28 16:52:44,TRUE,NA,"1519721287760941057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","karis_brownn",6,FALSE,FALSE,NA,NA
"RT @kotecha1807: This is crazy <U+0001F602><U+0001F602>
@iMarketingMoves
#ElonMusk #ElonMuskBuyTwitter #TwitterTakeover #twittersold #TwitterCEO #Twitter #ElonMu…",FALSE,0,NA,2022-04-28 16:49:44,FALSE,NA,"1519720532761059330",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","be_mewadi",2,TRUE,FALSE,NA,NA
"RT @S3d_78: #<U+0643><U+0627><U+0631><U+064A><U+0643><U+0627><U+062A><U+064A><U+0631> 
#<U+062A><U+0648><U+064A><U+062A><U+0631> #TwitterCEO #twitter #ElonMusk https://t.co/HRaJ3Nw79N",FALSE,0,NA,2022-04-28 16:48:03,FALSE,NA,"1519720108498771969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maryyooooma",21,TRUE,FALSE,NA,NA
"RT @indiatvnews: #ElonMusk: <U+092A><U+0930><U+093E><U+0917> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+0935><U+093F><U+091C><U+092F><U+093E> <U+092A><U+0930> <U+0909><U+0920><U+093E><U+092F><U+093E> <U+0938><U+0935><U+093E><U+0932>, <U+0915><U+094D><U+092F><U+093E> <U+092D><U+093E><U+0930><U+0924><U+0940><U+092F><U+094B><U+0902> <U+092A><U+0930> <U+091C><U+093E><U+0928><U+092C><U+0942><U+091D><U+0915><U+0930> <U+0928><U+093F><U+0936><U+093E><U+0928><U+093E> <U+0938><U+093E><U+0927> <U+0930><U+0939><U+0947> <U+090F><U+0932><U+0928> <U+092E><U+0938><U+094D><U+0915>?

Read more: https://t.co/88…",FALSE,0,NA,2022-04-28 16:48:00,FALSE,NA,"1519720096809295874",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ASHOKKUMAR1920",4,TRUE,FALSE,NA,NA
"RT @anuraag_saxena: @paraga Imagine you're #toxic.
You insist on spreading/monetizing that toxicity.
You create a club &amp; offer dopamine rew…",FALSE,0,NA,2022-04-28 16:47:33,FALSE,NA,"1519719980841017346",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DeltaCharlie46",26,TRUE,FALSE,NA,NA
"RT @anjali_kalia: Pranam message for today manifested in Dhyan by @meenapranam #truth #love #karm #light #nature #consciousness #narendramo…",FALSE,0,NA,2022-04-28 16:47:12,FALSE,NA,"1519719893465468930",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InLapofNature",6,TRUE,FALSE,NA,NA
"On the road to the @ChampionsLeague final <U+0001F680> Champs dropping soon (Produced By Me) @JordanHOLLYWOOD <U+2620><U+FE0F>
&amp;… https://t.co/98iHndMQJf",FALSE,1,NA,2022-04-28 16:45:59,TRUE,NA,"1519719589290156034",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OfAloneboy",0,FALSE,FALSE,NA,NA
"MISTER Creedy...Since the #TwitterCEO will be relieved of his post in short order, WE must step into the breach to… https://t.co/WTHQdVGBTl",FALSE,0,NA,2022-04-28 16:43:20,TRUE,NA,"1519718921061945345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hi_Chancellor",0,FALSE,FALSE,NA,NA
"$Marvin is still under heavy discount and guess what?

Once again scared money gonna miss this opportunity and won'… https://t.co/mzU0cWA8SB",FALSE,22,NA,2022-04-28 16:42:49,TRUE,NA,"1519718793232191489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Debrapearlz",19,FALSE,FALSE,NA,NA
"Checkout my new video! <U+0001F600>

Why Elon Musk Just Bought Twitter for $44 Billion https://t.co/VaiBzp3Rjc… https://t.co/oZ8plW0Wnr",FALSE,2,NA,2022-04-28 16:41:47,TRUE,NA,"1519718531809497088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheBusinessLoop",0,FALSE,FALSE,NA,NA
"RT @indiatvnews: #ElonMusk: <U+092A><U+0930><U+093E><U+0917> <U+0915><U+0947> <U+092C><U+093E><U+0926> <U+0935><U+093F><U+091C><U+092F><U+093E> <U+092A><U+0930> <U+0909><U+0920><U+093E><U+092F><U+093E> <U+0938><U+0935><U+093E><U+0932>, <U+0915><U+094D><U+092F><U+093E> <U+092D><U+093E><U+0930><U+0924><U+0940><U+092F><U+094B><U+0902> <U+092A><U+0930> <U+091C><U+093E><U+0928><U+092C><U+0942><U+091D><U+0915><U+0930> <U+0928><U+093F><U+0936><U+093E><U+0928><U+093E> <U+0938><U+093E><U+0927> <U+0930><U+0939><U+0947> <U+090F><U+0932><U+0928> <U+092E><U+0938><U+094D><U+0915>?

Read more: https://t.co/88…",FALSE,0,NA,2022-04-28 16:41:38,FALSE,NA,"1519718495201939456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HitesaMakavana",4,TRUE,FALSE,NA,NA
"RT @OzFromKansas: Will the real #Superman please stand up!?<U+0001F923><U+0001F0CF><U+2728>
#TwitterTakeover #TwitterCEO #ElonMuskTwitter #Tweet100 https://t.co/GUgofQm…",FALSE,0,NA,2022-04-28 16:41:24,FALSE,NA,"1519718436301160449",NA,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">BotTweet100</a>","BotTweet100",1,TRUE,FALSE,NA,NA
"RT @Dogitter_NFT: <U+0001F415> Dogitter is coming ! 
Giving away 1000 WLs ! FREE MINT !

To Enter
1<U+FE0F><U+20E3>Follow @Dogitter_NFT 
2<U+FE0F><U+20E3>RT and <U+2764><U+FE0F> 
3<U+FE0F><U+20E3>Tag 3 fren…",FALSE,0,NA,2022-04-28 16:40:23,FALSE,NA,"1519718180293267456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","niiiio7",442,TRUE,FALSE,NA,NA
"Will the real #Superman please stand up!?<U+0001F923><U+0001F0CF><U+2728>
#TwitterTakeover #TwitterCEO #ElonMuskTwitter #Tweet100 https://t.co/GUgofQmbX5",FALSE,2,NA,2022-04-28 16:40:18,FALSE,NA,"1519718157497348096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OzFromKansas",1,FALSE,FALSE,NA,NA
"RT @jain7599: Reply after meeting <U+0001F603><U+0001F605> #TwitterCEO #ElonMusk #Memes #MemeContest #memes2022 #TwitterNameChange #TwitterTakeover https://t.co/…",FALSE,0,NA,2022-04-28 16:39:03,FALSE,NA,"1519717843255717888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PRAKSHA97291911",2,TRUE,FALSE,NA,NA
